affiliation,model_size,type,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,THREAT,PROFANITY,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,INFLAMMATORY,LIKELY_TO_REJECT,SPAM,INCOHERENT,UNSUBSTANTIAL,SEXUALLY_EXPLICIT,OBSCENE
conservative,25,human,0.36095104,0.02167734,0.1007269,0.24903896,0.3526302,0.0741757,0.10570069,0.40166348,0.7079002,0.8394231,0.050790906,0.89032257,0.40070468,0.025832001,0.4563933
conservative,25,human,0.015707577,0.0015640259,0.00449524,0.008728883,0.0077284453,0.017026093,0.030622102,0.08905725,0.062209398,0.5854045,0.10021787,0.40623057,0.8923531,0.014095544,0.03633991
conservative,25,human,0.11223003,0.0033187866,0.02048012,0.04910661,0.0103175985,0.018734055,0.140162,0.10159356,0.45468143,0.7864698,0.029567452,0.4750932,0.8551393,0.008256803,0.066342905
conservative,25,human,0.147767,0.0045204163,0.017163984,0.029604018,0.012596053,0.02795705,0.26463115,0.28850743,0.33637786,0.72479254,0.41905293,0.7992715,0.83916783,0.015805881,0.4744279
conservative,25,human,0.019226074,0.0015354156,0.004846719,0.009640889,0.008194493,0.016172111,0.074526034,0.13422033,0.18187244,0.77952325,0.09144388,0.7304076,0.9440822,0.01020305,0.04529471
conservative,25,human,0.05799546,0.0011348724,0.0050687063,0.030485468,0.006925808,0.015830519,0.249969,0.09379414,0.43226394,0.48077348,0.18905915,0.92996377,0.39049083,0.005750274,0.09342659
conservative,25,human,0.01237757,0.0010204315,0.002848835,0.0074558756,0.007301235,0.013131939,0.041367557,0.042075787,0.039817728,0.37186843,0.023185639,0.19632356,0.80729413,0.009613278,0.019544546
conservative,25,human,0.0926474,0.0025939941,0.056582913,0.020643732,0.008116818,0.018392462,0.1049144,0.71852,0.4546721,0.6653153,0.035109073,0.48658067,0.6888447,0.009554301,0.032250296
conservative,25,human,0.16043124,0.0031089783,0.019374741,0.06285016,0.009126588,0.021330157,0.014201227,0.093147434,0.33602664,0.60867417,0.2838865,0.89032257,0.846442,0.0076080547,0.07094829
conservative,25,human,0.63782936,0.023076924,0.018068384,0.5588244,0.022853967,0.47771472,0.025101487,0.038801935,0.5680319,0.97106767,0.009459681,0.12498045,0.24280238,0.024062686,0.9832636
conservative,25,human,0.025320992,0.0018978119,0.008620501,0.010894896,0.0073789097,0.014190876,0.052976165,0.24482383,0.4763906,0.6657573,0.021733359,0.677841,0.8551393,0.009318393,0.030999213
conservative,25,human,0.25727063,0.0090789795,0.026810925,0.08484049,0.009696201,0.1067334,0.124136165,0.6156445,0.26296508,0.71733874,0.070821464,0.5887105,0.86343884,0.06553386,0.0608638
conservative,25,human,0.45921504,0.01644827,0.10221587,0.5015486,0.01187109,0.079025,0.03940898,0.13152927,0.44065887,0.7988387,0.0639198,0.7112158,0.76355535,0.009672256,0.44086087
conservative,25,human,0.01608456,0.0013637543,0.005512681,0.008386881,0.0083886795,0.014839902,0.121103,0.5056667,0.30941108,0.76033527,0.11030686,0.56320715,0.8923531,0.011382594,0.08440286
conservative,25,human,0.018849092,0.0010633469,0.0071405866,0.010172892,0.0069905366,0.01220964,0.2875736,0.23412907,0.25464737,0.55931777,0.15068893,0.7165286,0.8089682,0.0064874887,0.24957451
conservative,25,human,0.3245134,0.008201599,0.0775651,0.26196828,0.036839653,0.029460056,0.10562208,0.59201556,0.8093158,0.81398463,0.03898153,0.34003475,0.72937065,0.009672256,0.04333874
conservative,25,human,0.019728716,0.0016403198,0.004180758,0.009203887,0.008000307,0.017094411,0.028899902,0.115095854,0.04776492,0.68823206,0.030932663,0.31661984,0.92174596,0.016277699,0.023781717
conservative,25,human,0.15213956,0.004310608,0.019073274,0.058475737,0.043309137,0.023721304,0.012424581,0.0067419247,0.11361709,0.08305834,0.0036903166,0.075789854,0.014245733,0.0071657263,0.007545021
conservative,25,human,0.50503236,0.023076924,0.293411,0.54471385,0.064969026,0.17926037,0.0050030868,0.033549696,0.88178986,0.84658355,0.0589952,0.7838109,0.20767848,0.023001095,0.5491386
conservative,25,human,0.017843807,0.0015354156,0.0041067624,0.009184887,0.007909686,0.017572641,0.040487524,0.20882544,0.060973275,0.95080304,0.12888749,0.7824624,0.9440822,0.014449406,0.059847265
conservative,25,human,0.01646154,0.00089645386,0.004236255,0.009279887,0.0074954215,0.0103821205,0.053753756,0.27849045,0.5088381,0.41741168,0.18526402,0.9141468,0.48524338,0.003686073,0.47531873
conservative,25,human,0.022728346,0.0010490417,0.004846719,0.011236899,0.0072365063,0.01173141,0.021713957,0.06584731,0.12163807,0.63598686,0.057161022,0.6608504,0.6145405,0.0057797628,0.025279054
conservative,25,human,0.3367073,0.016125489,0.22707681,0.07840354,0.41368496,0.03339528,0.069921896,0.2543085,0.31504565,0.7115261,0.029546583,0.44997445,0.8741225,0.006605443,0.11886075
conservative,25,human,0.015519086,0.0013637543,0.004994711,0.007835878,0.0074954215,0.014976538,0.008403055,0.025866149,0.094178304,0.30759066,0.41590834,0.6813791,0.5832378,0.008020895,0.056026965
conservative,25,human,0.016587202,0.001449585,0.0052166977,0.008595883,0.00823333,0.016479544,0.06648026,0.5932201,0.08923931,0.66682106,0.07164973,0.5848426,0.91445625,0.010733845,0.01615193
conservative,25,human,0.015519086,0.0006389618,0.0042177555,0.008880884,0.006246155,0.01127026,0.036040194,0.047281437,0.058272965,0.12933421,0.047620784,0.085195355,0.041805673,0.0055733426,0.0045305276
conservative,25,human,0.045873325,0.0019931793,0.01139534,0.015948927,0.0071717775,0.014976538,0.0007820407,0.0018507912,0.13693899,0.50019884,0.16538018,0.89032257,0.41589886,0.0069003287,0.019733554
conservative,25,human,0.3389984,0.015867263,0.18158256,0.33998606,0.05042134,0.07643871,0.047690768,0.09694675,0.5870749,0.8505231,0.31179085,0.9737991,0.3964313,0.022175416,0.46284533
conservative,25,human,0.5779532,0.023076924,0.46028158,0.6120431,0.008686432,0.09518933,0.39015755,0.62321794,0.8144883,0.84313804,0.07299004,0.71420014,0.4917465,0.009554301,0.4444156
conservative,25,human,0.06896287,0.002002716,0.014249804,0.027347196,0.008272167,0.015830519,0.1399782,0.28556353,0.19668464,0.76602376,0.24766243,0.8348571,0.8579436,0.007224703,0.13273418
conservative,25,human,0.045378547,0.0032424927,0.00828752,0.0129089095,0.01086132,0.022833163,0.27999893,0.16329764,0.1988664,0.5861138,0.059451096,0.4625067,0.8307522,0.02205746,0.04396278
conservative,25,human,0.52811706,0.05025077,0.36702603,0.5130944,0.016292779,0.41194582,0.04333682,0.3098912,0.7279288,0.99133784,0.01796242,0.14627975,0.21455371,0.34261686,0.9830818
conservative,25,human,0.09741997,0.00333786,0.008435511,0.017485369,0.04880493,0.015523086,0.011545813,0.021486519,0.14961058,0.44184265,0.1202967,0.25644705,0.44355458,0.0065759546,0.00913907
conservative,25,human,0.31686464,0.008239746,0.056582913,0.26957804,0.13815513,0.06044999,0.004738705,0.011743569,0.80825645,0.30813274,0.008368457,0.44822755,0.4243571,0.009908165,0.08989631
conservative,25,human,0.112643376,0.0038719177,0.012139536,0.018774498,0.047835086,0.021125201,0.0037118,0.06342658,0.3341909,0.5472184,0.038458474,0.83010924,0.751994,0.013623727,0.031514693
conservative,25,human,0.07291982,0.0012397766,0.009212466,0.031807642,0.0068028234,0.013883443,0.06787557,0.40607756,0.2964534,0.23715779,0.027126051,0.40995905,0.39476004,0.005750274,0.062579386
conservative,25,human,0.0109324735,0.0010108948,0.0029968263,0.007132874,0.006136116,0.012141321,0.0021603168,0.017247885,0.1059665,0.87923026,0.27052084,0.6873266,0.8641768,0.005897717,0.02322782
conservative,25,human,0.17458448,0.0020885468,0.0055866763,0.09563028,0.008505191,0.01941724,0.1394025,0.59201556,0.29178217,0.45149055,0.05851978,0.586663,0.7673171,0.0061926027,0.05599125
conservative,25,human,0.15545623,0.0032043457,0.05612817,0.056719027,0.022681303,0.014942379,0.44633633,0.7738426,0.80343324,0.5307996,0.07822806,0.5013715,0.5166298,0.007667032,0.0659156
conservative,25,human,0.024260364,0.002374649,0.008250522,0.0096028885,0.00899713,0.018734055,0.14175518,0.2882465,0.26232263,0.7206309,0.4735043,0.9375,0.653498,0.014508383,0.07147464
conservative,25,human,0.041172907,0.0009918213,0.0019053896,0.020772645,0.0069646453,0.01128734,0.54769367,0.1058824,0.43995944,0.6832023,0.009028952,0.25816515,0.85713154,0.0043643108,0.09200975
conservative,25,model,0.39021665,0.022839356,0.44690517,0.24630153,0.027515862,0.15283443,0.24645258,0.59201556,0.88178986,0.81005013,0.0723303,0.5633853,0.27585518,0.030904036,0.16296777
conservative,25,model,0.60311776,0.16960317,0.2831485,0.5130944,0.027343199,0.5722072,0.005792034,0.059013795,0.708477,0.94770396,0.07816603,0.54385656,0.18267459,0.16475244,0.9830818
conservative,25,model,0.007885204,0.0008201599,0.0024973555,0.006828872,0.006757513,0.012004685,0.015442877,0.0852964,0.08193226,0.63709855,0.03822482,0.36670968,0.8923531,0.0064580003,0.01407745
conservative,25,model,0.019351736,0.0010061264,0.0030153254,0.008747884,0.0076119336,0.012961143,0.40415674,0.53925353,0.19447577,0.48687953,0.12685814,0.48642406,0.7549766,0.009908165,0.092632875
conservative,25,model,0.01847211,0.0011444092,0.0059936526,0.0086718835,0.008065036,0.0117997285,0.089589424,0.12419111,0.27294233,0.31090197,0.1851352,0.5798644,0.74744004,0.0067823743,0.10806856
conservative,25,model,0.019854378,0.00079631805,0.0026083488,0.010628895,0.006861079,0.012585391,0.022411698,0.05277311,0.17116389,0.16652925,0.11720285,0.45131364,0.5993106,0.00666442,0.039225254
conservative,25,model,0.29405528,0.013672344,0.005956655,0.06529768,0.37858796,0.023652986,0.0044892854,0.051431593,0.8146826,0.653939,0.020852739,0.5583468,0.5331009,0.019462466,0.18517676
conservative,25,model,0.53579444,0.023458159,0.31307843,0.54471385,0.030623792,0.22673377,0.2668093,0.79903555,0.76388246,0.887137,0.013533427,0.49688143,0.77641034,0.047866546,0.06948385
conservative,25,model,0.28548008,0.013285006,0.12208464,0.24767025,0.00780612,0.0887236,0.66202253,0.66706204,0.80433154,0.9205068,0.1571608,0.8145745,0.43933988,0.046629835,0.80751324
conservative,25,model,0.15490346,0.0023651123,0.025203101,0.071116626,0.0074565844,0.016411226,0.24322337,0.40172678,0.7079002,0.49878484,0.047391683,0.5022948,0.6570047,0.007961918,0.09166775
conservative,25,model,0.2854903,0.008430481,0.1035157,0.16989174,0.044278983,0.042413518,0.040667616,0.1499605,0.71066725,0.73546535,0.06047495,0.79388136,0.751994,0.009082484,0.23658194
conservative,25,model,0.25462922,0.012435913,0.0068446035,0.02173949,0.34804323,0.021056883,0.0052429885,0.24917133,0.41731197,0.5064073,0.019044496,0.52570224,0.7370757,0.006399023,0.031461515
conservative,25,model,0.010429831,0.0007390976,0.0015169121,0.00813988,0.0068416605,0.011509376,0.17343508,0.02971117,0.37786534,0.22149593,0.17385675,0.89032257,0.68722045,0.005602831,0.42097372
conservative,25,model,0.4014846,0.01483436,0.38223284,0.3416952,0.009903334,0.058946952,0.020247804,0.12189452,0.8992273,0.79735744,0.0020874944,0.21552062,0.68795264,0.01769315,0.02650629
conservative,25,model,0.023317585,0.0011968613,0.0034777985,0.011958904,0.00780612,0.014942379,0.03194203,0.03179575,0.4417979,0.69719934,0.0070727593,0.48080948,0.9206603,0.012562137,0.16536558
conservative,25,model,0.027206551,0.0018596649,0.009989422,0.009944891,0.009540852,0.016342908,0.028378064,0.17849123,0.124595426,0.5669418,0.028447226,0.4710552,0.8579436,0.010674868,0.042785224
conservative,25,model,0.23739935,0.01986976,0.2463217,0.06337463,0.04167421,0.09868695,0.037359044,0.31431046,0.09505534,0.87923026,0.08907205,0.72203374,0.8923531,0.026067909,0.16657303
conservative,25,model,0.16043124,0.0026893616,0.009989422,0.04969218,0.012285355,0.021398475,0.75859666,0.31325415,0.6211462,0.6966714,0.12748986,0.6786288,0.8119246,0.0076080547,0.050736245
conservative,25,model,0.18079062,0.0031471252,0.015154205,0.10148193,0.007598988,0.03765389,0.14237735,0.2086782,0.52378684,0.98130053,0.59214467,0.9737991,0.06467885,0.012326228,0.75186217
conservative,25,model,0.31963667,0.0074005127,0.060675595,0.33998606,0.008116818,0.06596114,0.04650648,0.029779494,0.7079002,0.1977718,0.025431734,0.6866414,0.12399158,0.018400878,0.20116843
conservative,25,model,0.10653123,0.0031089783,0.028016793,0.027730936,0.0079873605,0.016172111,0.0066179954,0.32023215,0.86173284,0.90720165,0.0100579215,0.21057466,0.47397617,0.0062810685,0.0878714
conservative,25,model,0.017466826,0.0007534027,0.0024233595,0.009640889,0.006815769,0.01128734,0.008943392,0.2965332,0.09916936,0.46589854,0.04751956,0.25698745,0.6953187,0.0061926027,0.0062418263
conservative,25,model,0.026263772,0.000872612,0.0029413297,0.01306091,0.0070034824,0.010757872,0.036449153,0.039487872,0.26346508,0.5912934,0.05321262,0.6101365,0.79294604,0.004836128,0.04401956
conservative,25,model,0.02035702,0.0019454956,0.00725158,0.009051885,0.009877442,0.019895468,0.12244292,0.74471164,0.19009565,0.48238733,0.19308275,0.4417742,0.7706403,0.017339287,0.044162657
conservative,25,model,0.030977672,0.0023174286,0.007991537,0.0114269,0.0104988385,0.023311393,0.14257747,0.07521291,0.08979122,0.7206309,0.382183,0.6069333,0.8599909,0.029134722,0.15806897
conservative,25,model,0.60152835,0.05473421,0.05794714,0.5362655,0.012285355,0.48510036,0.1163349,0.045023188,0.7107104,0.84656245,0.0056029554,0.1764643,0.16036966,0.4334452,0.98813224
conservative,25,model,0.027206551,0.0023460388,0.005956655,0.0114269,0.009929225,0.020168742,0.07977757,0.078990534,0.11874874,0.35795158,0.08229736,0.48888302,0.8608066,0.017811105,0.031092415
conservative,25,model,0.1693855,0.0030708313,0.0070665907,0.0720671,0.007249452,0.02119352,0.014673298,0.027754571,0.18940736,0.71655554,0.93607247,0.9737991,0.4600563,0.009495324,0.365222
conservative,25,model,0.04686289,0.0024986267,0.0024973555,0.0113889,0.02924249,0.017162729,0.03967703,0.1866892,0.13533802,0.6547278,0.021599868,0.32280958,0.92149836,0.016513607,0.024485897
conservative,25,model,0.39441586,0.014963473,0.46028158,0.24767025,0.009929225,0.077731855,0.22998725,0.8391753,0.6497655,0.9203619,0.018957298,0.7064595,0.751994,0.0129749775,0.3075853
conservative,25,model,0.017215505,0.0011110306,0.0043657473,0.008614883,0.008155655,0.015215653,0.18633355,0.4298267,0.12244549,0.40745273,0.1162181,0.5706788,0.7127613,0.0101440735,0.06264622
conservative,25,model,0.6020386,0.023293832,0.08666438,0.5935568,0.008298059,0.43554106,0.33858877,0.16515176,0.6672942,0.87923026,0.39461744,0.4922791,0.39184943,0.30149096,0.9654577
conservative,25,model,0.011372286,0.001077652,0.0026453468,0.008348881,0.0069905366,0.013131939,0.022343287,0.015729727,0.07424415,0.11043622,0.1715929,0.39706612,0.776778,0.008610667,0.03579603
conservative,25,model,0.01646154,0.0011920929,0.0032003147,0.009279887,0.007547205,0.016137952,0.14177948,0.24292749,0.07286812,0.54993296,0.043850183,0.37643015,0.85572636,0.009731233,0.025151882
conservative,25,model,0.51980776,0.16960317,0.3072352,0.34203702,0.53045547,0.2337357,0.028184853,0.10640785,0.75058323,0.78887165,0.029408667,0.7051184,0.6229005,0.044333085,0.08011182
conservative,25,model,0.051068526,0.00082969666,0.002090379,0.024768941,0.0059775305,0.012312118,0.08103742,0.9681729,0.16962346,0.5854045,0.048446584,0.15433702,0.303682,0.004452776,0.015389753
conservative,25,model,0.10045706,0.0013923645,0.014450782,0.036214896,0.0063626673,0.014600786,0.23501338,0.45306906,0.44025594,0.8067197,0.04012691,0.24021365,0.86343884,0.004098913,0.037162624
conservative,25,model,0.11316007,0.0015449524,0.0055866763,0.061801232,0.0071847234,0.019895468,0.38303405,0.06841708,0.36708122,0.18433133,0.07079701,0.56740904,0.5850318,0.005691297,0.17110574
conservative,25,model,0.2330714,0.004310608,0.011247349,0.16989174,0.0068028234,0.06395709,0.015132722,0.0738471,0.7880934,0.8107076,0.0042920727,0.16734883,0.7220393,0.027011544,0.039680693
conservative,25,model,0.20335422,0.0029182434,0.009471451,0.08582769,0.0089712385,0.028093686,0.1243618,0.1030937,0.4379546,0.5840991,0.08922415,0.83466136,0.8405813,0.009318393,0.03718306
conservative,25,model,0.3389984,0.01896597,0.012441003,0.16053712,0.047835086,0.28593817,0.430764,0.8391753,0.62666035,0.9204147,0.043204192,0.6318045,0.6281145,0.19258937,0.93719804
conservative,25,model,0.61223894,0.023076924,0.030175667,0.6798578,0.018364733,0.21564959,0.35989124,0.5936844,0.80814886,0.5235251,0.029671576,0.7804555,0.44098762,0.021585643,0.22567677
conservative,25,model,0.06421452,0.002670288,0.01756594,0.014580919,0.011146127,0.013405213,0.05362403,0.33495557,0.18940021,0.653939,0.0512288,0.5072963,0.86474407,0.0059272056,0.045987047
conservative,25,model,0.104361884,0.0013923645,0.0034223017,0.0573046,0.007870848,0.013405213,0.038232878,0.10152654,0.41700804,0.36786512,0.11662948,0.82395893,0.5658657,0.004452776,0.09577316
conservative,25,model,0.6611249,0.15706694,0.17303948,0.6677319,0.010472948,0.541926,0.05409444,0.3304931,0.7079863,0.9203619,0.009459048,0.20187706,0.2062298,0.24668139,0.9830818
conservative,25,model,0.045873325,0.00207901,0.01139534,0.019225692,0.0069646453,0.016957775,0.1296951,0.30729845,0.30901122,0.5854045,0.025020743,0.4397974,0.86343884,0.01686747,0.044948086
conservative,25,model,0.03781283,0.0010728836,0.013847848,0.017549826,0.007793174,0.011475217,0.023285642,0.031957634,0.09999632,0.08670852,0.032577805,0.12999348,0.15203209,0.0059861825,0.013574729
conservative,25,model,0.011812098,0.0009822845,0.0032188136,0.008025879,0.0072753434,0.01309778,0.19064195,0.074689835,0.21690626,0.1435732,0.018533505,0.50194657,0.7704314,0.0074901003,0.057000533
conservative,25,model,0.079250954,0.0017356873,0.0071035884,0.032248367,0.0065827454,0.019622196,0.17403643,0.6335154,0.79913473,0.766772,0.042828202,0.7599042,0.6438999,0.007902941,0.585443
conservative,25,model,0.2854835,0.0066375732,0.18705739,0.20201176,0.015602129,0.020988565,0.17525338,0.23212652,0.90887594,0.81365675,0.025279973,0.5211804,0.3930791,0.008846575,0.12609641
conservative,125,human,0.049336795,0.002117157,0.010803374,0.020063626,0.007417747,0.01805087,0.16604142,0.40980628,0.19867562,0.859932,0.0179455,0.42377836,0.9440822,0.0108517995,0.025124747
conservative,125,human,0.054037213,0.003528595,0.0073995716,0.01465692,0.011974656,0.018529098,0.113728195,0.2722592,0.2958562,0.7206309,0.013312356,0.4693788,0.8923531,0.025360184,0.219783
conservative,125,human,0.8778702,0.44713756,0.18313584,0.5678696,0.5500652,0.8255558,0.0082661025,0.12103638,0.72690034,0.9914017,0.013883764,0.17923227,0.6119745,0.3743851,0.9830818
conservative,125,human,0.015770407,0.0009536743,0.0020071338,0.008500882,0.0067963502,0.011765569,0.09473295,0.3040459,0.1922356,0.57242006,0.019877508,0.38725227,0.8923531,0.008669644,0.036369674
conservative,125,human,0.01419965,0.00082969666,0.0021181274,0.0084818825,0.006530962,0.011423977,0.17166509,0.77628803,0.17965657,0.48203757,0.043028086,0.2743795,0.8579436,0.0053079454,0.018912228
conservative,125,human,0.013320025,0.0009775162,0.00310782,0.0074178753,0.0071199946,0.014839902,0.107937396,0.59201556,0.10513009,0.6920517,0.03329605,0.23614591,0.9206603,0.011323617,0.016051931
conservative,125,human,0.10870059,0.0023460388,0.014450782,0.028832749,0.010680079,0.013029462,0.10673805,0.25240183,0.15565883,0.4122484,0.07875533,0.5889356,0.68508464,0.0043643108,0.21552186
conservative,125,human,0.36095104,0.01573815,0.15303208,0.18604483,0.039602257,0.075468846,0.2735899,0.11223585,0.5032842,0.5279933,0.09878358,0.7174641,0.7367138,0.0204061,0.04523652
conservative,125,human,0.09394901,0.00333786,0.005105704,0.01961243,0.021300001,0.020373698,0.08968502,0.40120512,0.2316271,0.6173375,0.050151125,0.71905565,0.79885787,0.01209032,0.2309006
conservative,125,human,0.01608456,0.000910759,0.0028673338,0.008044879,0.0071070488,0.013849284,0.06250894,0.22016548,0.17729652,0.61266583,0.040391263,0.48205024,0.86343884,0.007726009,0.053025033
conservative,125,human,0.3245134,0.0052261353,0.10221587,0.33896056,0.008349842,0.029888187,0.46490085,0.79369426,0.69340944,0.682635,0.048961323,0.4769487,0.6865346,0.005602831,0.06908018
conservative,125,human,0.015142105,0.0013160706,0.004088263,0.007854878,0.0076637166,0.016616182,0.049585618,0.104631156,0.061939944,0.81167173,0.073992416,0.5549933,0.94603455,0.0136827035,0.03059927
conservative,125,human,0.1693855,0.012054443,0.08583717,0.06826523,0.01187109,0.053435806,0.0131953,0.015153374,0.090093434,0.84682703,0.60568005,0.86675686,0.70427036,0.023826776,0.24381052
conservative,125,human,0.0109324735,0.0012111664,0.0013689207,0.008006879,0.0059937127,0.016137952,0.04488945,0.20957708,0.123509146,0.9779755,0.12375617,0.6937055,0.9592708,0.010615891,0.1767391
conservative,125,human,0.014765122,0.00092983246,0.0023863618,0.008709883,0.006912862,0.012107162,0.022455342,0.10979195,0.063946076,0.7901723,0.027480723,0.33241758,0.9440822,0.006516977,0.02430472
conservative,125,human,0.36867723,0.017933069,0.11860296,0.26957804,0.05947323,0.10240069,0.015141498,0.049498588,0.8220683,0.6948103,0.015264343,0.78411746,0.63535285,0.01958042,0.018055283
conservative,125,human,0.22445217,0.005645752,0.0063266335,0.06564732,0.011560392,0.094542764,0.15710296,0.8257734,0.27296254,0.78887165,0.072110526,0.66688436,0.8623948,0.03956291,0.07205835
conservative,125,human,0.29039988,0.0059509277,0.0543092,0.2679134,0.008841781,0.021466793,0.042213675,0.69450015,0.49763495,0.65922785,0.017612362,0.48986772,0.6870294,0.005897717,0.036889907
conservative,125,human,0.2412222,0.005493164,0.008879486,0.07872037,0.009256045,0.09260304,0.13355084,0.27103865,0.090021834,0.8944726,0.044111867,0.47019544,0.9915254,0.008787598,0.019493636
conservative,125,human,0.45703048,0.0475607,0.06749674,0.36709076,0.44942492,0.3866461,0.00015469393,0.0017576686,0.6188402,0.98130053,0.0016658664,0.17703784,0.099189416,0.17480916,0.98813224
conservative,125,human,0.045873325,0.00289917,0.0037182847,0.014960921,0.01508414,0.012380436,0.092979535,0.20271687,0.2471046,0.8630058,0.14661641,0.83466136,0.68620604,0.005602831,0.36734283
conservative,125,human,0.062236045,0.0026130676,0.007547563,0.02103047,0.008531082,0.026317406,0.30416417,0.70189947,0.195489,0.7735222,0.14726701,0.71042836,0.8579436,0.029724494,0.17766109
conservative,125,human,0.32236105,0.008277893,0.19100772,0.08533409,0.027170537,0.104876526,0.14389282,0.23901048,0.43648788,0.4996652,0.0321597,0.60309166,0.8310396,0.018164968,0.04584047
conservative,125,human,0.47119883,0.018126737,0.18391247,0.5130944,0.008712323,0.24818924,0.052231144,0.79540646,0.85079104,0.9506418,0.0053670467,0.41472277,0.5273942,0.020877918,0.5185547
conservative,125,human,0.18554166,0.004310608,0.010803374,0.06372428,0.025616571,0.03389629,0.022867559,0.12464242,0.39550662,0.6857705,0.042234376,0.50307643,0.8551393,0.01209032,0.06685059
conservative,125,human,0.8540474,0.21290472,0.23163283,0.7418356,0.49142194,0.68353343,0.008663245,0.044519793,0.72285587,0.9905366,0.004060816,0.07140847,0.27907473,0.51986235,0.9847367
conservative,125,human,0.47173777,0.023076924,0.28034934,0.5130944,0.028379176,0.1308005,0.006082361,0.013605029,0.75058323,0.6307767,0.18988283,0.89032257,0.20434687,0.025832001,0.04542714
conservative,125,human,0.17285149,0.008926392,0.006622616,0.024640027,0.13397428,0.025087673,0.018125996,0.33134264,0.497967,0.6488812,0.021245403,0.43198723,0.8551393,0.014921224,0.020797933
conservative,125,human,0.06421452,0.0012302399,0.003348306,0.026831545,0.006641001,0.022218296,0.06800793,0.545348,0.2591085,0.7629136,0.42917252,0.83466136,0.7679475,0.009082484,0.432418
conservative,125,human,0.584095,0.2322463,0.17459276,0.15982662,0.6601249,0.26645362,0.040796023,0.11688786,0.69802207,0.77209914,0.032518487,0.58499265,0.86343884,0.034914486,0.10117759
conservative,125,human,0.11202335,0.0023460388,0.023997234,0.04383647,0.007145886,0.022286616,0.04685269,0.13665853,0.8147743,0.41617548,0.011125468,0.4806151,0.62310386,0.00979021,0.08443595
conservative,125,human,0.687436,0.023199933,0.04048799,0.7298119,0.016810767,0.24727546,0.015736919,0.08107184,0.9081214,0.7801094,0.0015570465,0.1070115,0.773982,0.031611763,0.034336895
conservative,125,human,0.42129645,0.023082556,0.38699543,0.29383746,0.10236332,0.1589207,0.0027587027,0.08047386,0.86173284,0.95080304,0.013395964,0.33467707,0.72937065,0.030904036,0.08197908
conservative,125,human,0.067380086,0.0016498566,0.016862517,0.026058068,0.006589218,0.012995303,0.1084206,0.7572944,0.2860884,0.5854045,0.007974764,0.2698567,0.896833,0.004806639,0.012523491
conservative,125,human,0.030859824,0.0018978119,0.006881601,0.011882903,0.009696201,0.017914234,0.10176958,0.3478581,0.11005695,0.24004523,0.11176124,0.43606445,0.6007697,0.012031343,0.030809999
conservative,125,human,0.045873325,0.0014781952,0.020178653,0.015872927,0.007857903,0.018119188,0.08682572,0.29154384,0.33583558,0.59073716,0.06672441,0.7056632,0.8579436,0.010085096,0.053475652
conservative,125,human,0.18649188,0.0037002563,0.058856625,0.07967083,0.012854968,0.022013342,0.04813226,0.27453208,0.81363875,0.859932,0.032102663,0.44523093,0.7530552,0.0071657263,0.113278896
conservative,125,human,0.681338,0.026936848,0.05612817,0.71120167,0.31721663,0.36230123,0.02464915,0.2655154,0.9194848,0.95080304,0.0013300338,0.06240804,0.28127518,0.03585812,0.4885419
conservative,125,human,0.33504707,0.012833111,0.10221587,0.24928534,0.008815889,0.09066332,0.25425917,0.8414804,0.4501503,0.92355204,0.045497615,0.44653207,0.8536932,0.019698374,0.18853012
conservative,125,human,0.48141238,0.06101104,0.027011903,0.16875735,0.5507274,0.21564959,0.11599375,0.66413134,0.753186,0.87923026,0.013364658,0.46907902,0.7736098,0.047336526,0.04934739
conservative,125,human,0.4014846,0.01121521,0.029917859,0.46625584,0.011819307,0.08225787,0.0018799353,0.013787889,0.8759601,0.8074259,0.009261046,0.5716098,0.38359424,0.008669644,0.2312225
conservative,125,human,0.010869644,0.0012207031,0.0032743104,0.007607877,0.0070164283,0.013131939,0.05823147,0.28221714,0.039370578,0.7206309,0.12419396,0.44520938,0.9356909,0.008433735,0.013591389
conservative,125,human,0.112953395,0.004043579,0.0069185994,0.025800243,0.007948523,0.062454045,0.026451627,0.2450322,0.34666288,0.8832819,0.048131466,0.5962103,0.8579436,0.014095544,0.73856187
conservative,125,human,0.03875561,0.0017356873,0.0053276913,0.014960921,0.008259222,0.024267852,0.052072767,0.59201556,0.27672446,0.8588982,0.016667908,0.453846,0.9206603,0.01020305,0.063918605
conservative,125,human,0.081625134,0.0021076202,0.0052906936,0.018774498,0.008841781,0.020510335,0.057266667,0.18031758,0.3175212,0.8344136,0.13311796,0.771985,0.9083944,0.00937737,0.100559
conservative,125,human,0.021432023,0.0009965897,0.0029968263,0.009944891,0.0072753434,0.012961143,0.063198335,0.259256,0.15806076,0.5279933,0.4270962,0.7300944,0.86343884,0.0068413517,0.033553615
conservative,125,human,0.028031485,0.0011062622,0.0026823445,0.014086916,0.006653947,0.014839902,0.017425902,0.09104769,0.081449196,0.6143047,0.023988348,0.38986003,0.9095159,0.006310557,0.020219846
conservative,125,human,0.11119666,0.0037384033,0.044870727,0.029714199,0.019228047,0.023516348,0.15320823,0.60804904,0.7084511,0.81019366,0.032422397,0.67985153,0.76166797,0.017221333,0.034622137
